customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,monthly=tenure/charges,numServices,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2957-JIRMN,-0.011633346113988871,0.20598770695511015,-0.006178114649518793,0.03388387811110041,-0.5002139892729431,-0.023405769885889,0.13729676481244524,0.06893474660377419,0.04947744698483445,-0.01409270707925676,0.047566979701901976,0.13551280154261922,-0.10100192515858829,-0.14190411818295287,0.12816182517351252,-0.26321065167633684,-0.021757337532966617,0.03420987823770265,-0.0053595808058127135,0.27295852459364695,0.04357678355003812,-0.5961411747186572,0.034553103387620646,0.1260964220264612,-0.0007327563736449134,0.0006817264423570762,0.4037724840241507,0.006875324962786898
4109-CYRBD,-0.0217061617649268,0.25277433192209126,0.01500583855955331,0.043086937438875116,-0.22800582728659205,-0.028823349948653057,0.12251151439542501,0.05274494324592578,0.04763771106928071,-0.011463586807549395,0.039641315348633514,-0.08170072320447337,-0.06418197492445299,0.13356628795501735,-0.14378330152211863,-0.10414058224154979,-0.022514116264183197,0.03482200427492804,0.027605517230993377,-0.2832215606494858,0.06922976028434676,0.47326368336971686,-0.004995880131692889,0.11965264638091593,-0.0002751691465976168,0.0048420991257388055,0.36900489639563455,0.007468622653165738
0230-WEQUW,0.006078202036663577,-0.04478328005344285,0.004681948391636064,0.033771555327629724,-0.48897809222848726,0.25857763587838484,-0.07913338004997876,-0.16317480512810875,-0.04951924195758578,0.029284304169634512,-0.07939937245966013,0.128611370702256,-0.08865019042947656,0.08303111216655355,-0.09183484457614044,-0.2019101718494222,-0.02095921501477809,-0.07188363668452356,0.01775208539669623,-0.1785617265214826,0.0483691921159464,-0.5236107552733049,-0.029239971148029262,-0.38730483887146294,0.009871640846958407,0.0006240648644686231,-0.16413491922355428,0.007472275542986535
8903-XEBGX,-0.022211910460561625,-0.042258046220314295,-0.011411442726671979,-0.0898632295586109,0.703783051394528,-0.033193391202689826,-0.10050353764243218,0.06317689734624886,0.04476250859607201,-0.019092874907470882,0.05412076748242346,-0.07892649442321628,0.10050073795287444,0.12985623700035312,-0.08602575444330829,0.34273739683358,-0.026944492166790415,0.045698012894009286,0.03295604379599144,-0.28059231256551814,0.08970332003019282,0.44702717348035204,-0.0038381410640330686,0.12900411294057756,-0.003431988465815544,0.0038742925668105504,0.26612785458479443,0.01026654402372343
3363-DTIVD,0.006456894917241468,-0.03804779379901866,0.0013407897456995312,-0.07821617242887623,-0.5847996468825813,-0.021492667519503142,0.12627196964297263,-0.1469849408720858,0.05212107292951099,0.03818501521391806,0.07217875272779288,0.13805576612972378,0.11518295487427635,-0.1049491697408654,0.505042614151724,-0.30168664729378164,-0.02100387615364045,-0.061208997907734625,0.004041189919195953,0.2790750130121158,0.04231450896817998,-0.531616703800778,-0.043431535226868614,-0.34231616705428175,-0.0007327563736449134,0.001689361409106678,0.3371410483723756,0.005965502665825196
2372-HWUHI,-0.021229743463169023,-0.04318154374994055,-0.011871205116544105,0.045036299020737004,0.6668153981946254,-0.032951174297545405,-0.09876767626877699,0.05052171388278889,0.04027943448694018,-0.007956477531647776,0.03842039479907563,-0.07530873058543804,-0.06116646504065615,-0.18686027561344445,-0.0959168857719123,0.4629626550003142,-0.027411498877790156,0.051176777794001475,0.030075307983657314,-0.2636222283688045,0.09241403607645088,0.46769405673182557,-0.0006029146619353051,0.13127308564649584,-0.003431988465815544,0.0026792289758415994,0.27268028139600986,0.013491990531675636
3077-RSNTJ,0.02639006251185753,-0.05299893670342403,0.00920381376628426,-0.09568864190057316,0.2665621738170039,-0.03227587804620856,-0.10319327126467068,0.04102224537749925,0.02745359766773267,-0.01185461391050507,0.036917491888143014,-0.08140297485290993,-0.07152836115119147,-0.18023658395616723,-0.556300209587841,0.22412785194468776,-0.025186375018140705,0.03097505089024565,-0.04155479575979382,-0.3867277561092547,-0.2029225984547239,0.4637645221043444,-0.003173741714746896,0.11080868309988984,-0.00366721785813571,0.005955935613171399,-0.19527290205020845,-0.022114970617648055
7251-XFOIL,-0.001436718789412845,-0.046703625420887206,-0.004498426950534507,0.03821192235998079,-0.4952344648360012,-0.0238507940292355,0.13639067725924522,0.07461993304158135,0.04936201431044265,0.024384682513946647,0.06048368594384985,-0.0960482010557289,0.11437788078035718,-0.18632612690854847,0.05486838297102,-0.32187902568484766,-0.022460851128933316,0.010255528181697008,-0.00890068232296969,0.3174682939612442,0.05372400702762994,0.5375120320915538,-0.018147896617194532,0.10202664106821577,-0.0007327563736449134,-0.0017500979975149222,-0.18337895248560473,-0.015618498582577557
1085-LDWAM,-0.00041542075555071954,-0.053278538609366245,0.001826860409789708,-0.07931709446508121,-0.5720073099844262,-0.03158219784704179,-0.08333074095024173,0.0612754966540017,0.016386573730692265,-0.015136581405173506,0.036590524552313645,-0.10641069252072943,-0.1278623299803281,0.12600978200578397,-0.472702915943673,-0.09922749562939674,-0.02611295549478988,0.011682611775280795,-0.040119728483542796,-0.2769582241243373,-0.13893396926288526,-0.5140993673208588,0.01856349645896048,0.11980037447145364,-0.0024245645030854415,-0.0122563108465266,-0.19667455898796862,0.005921809938085824
2897-DOVND,-0.03254564113799796,-0.04285774271375841,-0.011411442726671979,0.035299794378775375,0.630686123423691,-0.02975733970495265,-0.1190799229769417,0.08184996110249619,0.04840270660448087,-0.012510118123193605,0.04262532690120973,-0.08675643551282797,-0.06463221771878053,0.12620883499009897,0.009678727096022969,0.42176058449639686,-0.025404364307498872,0.04720208866156526,-0.01224193515088244,0.3282637382964336,0.09099813682134957,0.5091935134472709,-0.0037834024731096274,0.11243830898255933,-0.0038895756928628406,0.0026792289758415994,0.28735194856803586,0.019491870831444123
9153-BTBVV,-0.006183203688785073,-0.0519492693683273,-0.0018624773832160678,0.0446266529321949,-0.6139284917959518,-0.02819321688314737,0.10882966053528821,0.0443444468020356,0.021069577171,-0.015288434078575453,0.042748796788387465,-0.09101443180323532,-0.11022878693232287,-0.16107573454163604,-0.3779220016323523,-0.1328199673711056,-0.02335296346422897,0.014081849339436108,-0.03425639657626885,-0.27779306080631455,-0.12531497811878559,-0.5376430172122978,-0.025796081055630884,-0.3049258604282773,0.005755153229470078,0.002846860699718714,-0.20691516941525667,0.007856284835634391
4489-SNOJF,0.024838757390157368,-0.0537902856155564,0.0020445820728902976,-0.09362658053648369,-0.1918832819627266,-0.028688897196686203,0.12751481388273256,-0.09722172208980125,0.05880150869977394,0.03814732523952731,-0.05208980692314302,0.12911291586671536,-0.048246601795674186,-0.17321698434313307,-0.05617565359587686,-0.05853017473727934,-0.022516532096671687,-0.0852580169321279,0.013488307981819695,-0.2897650610814003,0.05233479230527468,0.445111319900005,-0.010612706105518328,0.14488195112533472,-0.0002751691465976168,0.0026193032904887137,0.3579470739092679,0.005691802853559981
3097-FQTVJ,0.02154526952133374,-0.052060653822622434,-0.011339291857943924,0.04051738196603012,-0.2266394223518745,-0.03288646197885682,-0.11259735191488036,0.03352429170849105,0.022790234991788876,-0.013405093862556512,0.04366040769402503,-0.08850349130934385,-0.1056377721446136,-0.18966530782998098,-0.4855683802858116,0.01571412684313077,-0.022773640147332855,0.024081560691563822,-0.038772610385109124,-0.3039480174883685,-0.15128507548744655,-0.542276329879308,-0.019460008686212206,-0.3169542139305104,-0.0027110523686008263,0.0057805482128981565,-0.20238174034805798,-0.020388177771684488
4877-TSOFF,0.011686983670492678,-0.051711422644285826,0.0038466524157280396,-0.08966762314664284,-0.3779737855739731,-0.02721905723278394,0.10102698832542407,-0.15510422430769552,-0.06690717759089942,-0.015492859298908375,-0.09972708741020468,-0.10373934058964394,0.12296984094710427,0.11075848990120446,-0.03966076291406835,-0.18171319970282035,-0.02487782826958488,-0.09336575267745464,0.009934402162711346,-0.19447837885302036,0.0468470457801567,-0.4848140533561205,0.07326698775760859,0.13077499411278865,0.003688258279488237,0.0036781920239091063,-0.16815024348303523,0.005321917046719318
0142-GVYSN,-0.021195532485977445,-0.054463104676060727,-0.009730530817924537,0.042042121520100666,-0.2513677547945998,-0.03243166832109159,-0.12409276164411824,0.0483815307849703,0.03754774821596991,-0.010515255603485466,0.03558379081207171,-0.09176066665634107,-0.06796488595489199,0.13274290645442852,-0.48664898493404557,0.03249924300845961,-0.024173022707729547,0.03868441189878835,-0.04263993946554772,-0.3598396471475361,-0.1693500770497659,0.45224121253559557,-0.004246602713174931,0.11404743639114406,-0.00366721785813571,0.003672970350653581,0.3861477426065252,0.006893910437371737
6064-ZATLR,0.03032931435340082,-0.04862761986648859,-0.01672398685047506,0.03371816782700797,-0.23823183999965222,-0.032641568189409075,-0.09466063580124659,-0.09604164199918358,-0.0540990703568111,-0.013723924623977025,0.0400848692001167,-0.07301910237988225,-0.09941089229237778,-0.17119267281764688,-0.13739379955915207,-0.10533468667142999,-0.023168005624977197,0.009354459071315824,0.027964904290852563,-0.2208491656484797,0.06256018417819638,-0.5392456903097991,-0.019338530188111623,-0.3439430026741546,0.009871640846958407,0.005185584974097503,-0.1943443341022719,0.007818221544325496
6332-FBZRI,0.0032281980296032563,-0.0513582267169734,0.002345860620019187,-0.08217024336787469,-0.5217487983993655,-0.02898378238718235,0.10498795434806935,-0.1514381589219385,-0.05687259198057746,0.03802232434460299,-0.059227827048875095,-0.1034055054643199,-0.09948083961455217,0.09103332264308231,-0.0702817608086683,-0.209457377872142,-0.025295413954368885,-0.09480675467713132,0.014566290677040867,-0.18654528496079073,0.04461802140459462,-0.5135545789008688,0.05520543383822492,0.1353475872987496,-0.0003456022513911986,-0.003786431118825816,-0.17693321518391394,0.005321917046719318
2207-OBZNX,-0.03422234394232442,-0.04546488003193617,-0.013982021979576343,0.03469979775682863,0.2650892644028957,-0.032699843541633467,-0.12012672839009313,-0.1448648927405483,0.038558849846199644,-0.01266347608971543,0.03227993051341113,-0.07998524474599114,-0.06860988060672538,0.12575089239523,-0.09580342507591821,0.04081441293682842,-0.024572452212740056,0.03095529274713182,0.035150693739608545,-0.31576971502771056,0.07535907499009126,0.4668063926462718,-0.005220794723785248,0.12082774445750849,-0.003431988465815544,0.005185584974097503,-0.1830397397909539,-0.026684394452846233
0329-GTIAJ,0.03365197711083084,-0.03402524718079246,-0.003360701466643127,0.03146215236003195,0.6013777709695141,-0.02449032693598993,-0.1374516751228607,0.07182831855339306,-0.10060295744000992,-0.010790519586814259,-0.11117053935090786,0.1531665128533288,0.0777590026782437,0.1259550445917945,0.43301626675676275,0.3317636206721373,-0.020297115965188267,-0.07568616505539023,-0.005634336452502641,0.34569083894416813,0.0799440095985889,0.4534554817063349,-0.007341887385823279,0.1233565276392253,-0.004202950222070771,0.0017158417679812347,0.24562745693764515,0.020561532070781537
5066-GFJMM,0.027613344807196565,-0.04635561654373383,0.00920381376628426,0.039443487073470986,0.7060932648437248,-0.03227587804620856,-0.09905203893934128,0.05140858498976968,0.02719492440519341,-0.009879455442098152,0.03968760370933892,-0.08084135386250985,-0.07277135487850928,0.13331300257143358,-0.52235529268231,0.39687580550887347,-0.027741821547443885,0.029159240899122953,-0.041068284493644865,-0.3061303946093443,-0.20785165483357265,0.4989325316311142,-0.0028246831615418404,0.11890104790271584,-0.002162755997285714,0.006665160081375461,-0.16081385121733835,-0.02544551785071132
8644-XYTSV,-0.021977224716124653,-0.0493288438173887,0.013886431958769603,0.04106010825621575,-0.20855220755673007,0.2513849886065661,-0.06637080116316126,-0.1322661015335677,0.041208983719768985,-0.012732368190860622,0.03310544238060868,0.11590205279354106,-0.07195764369212855,0.13043456621417657,-0.09876974622080903,-0.1452651815067732,-0.02059840751328429,0.025550048901415507,0.02756836831893648,-0.2635186045211991,0.06577153811619527,0.48023756481159985,-0.007104619212595691,0.13413463432991793,0.008510577102252106,0.006354713749182728,-0.1792304319121831,0.007575061345074222
0322-CHQRU,-0.02331143888991159,-0.04318154374994055,-0.011411442726671979,0.043033594027960274,0.6670982062567945,-0.032951174297545405,-0.09876767626877699,0.05449436508282783,0.04027943448694018,-0.009389069231333053,0.03700888386820843,-0.07530873058543804,-0.06268041955130498,-0.18686027561344445,-0.061348035709387995,0.45134829502658963,-0.027411498877790156,0.051176777794001475,0.030075307983657314,-0.2636222283688045,0.09241403607645088,0.46769405673182557,-0.0006029146619353051,0.13127308564649584,-0.003431988465815544,0.0026792289758415994,0.27268028139600986,0.013491990531675636
9138-EFSMO,-0.02841753575999649,-0.04772061571482336,0.020417570016216482,-0.06408860898303004,-0.2554410302893736,-0.028142782869605754,-0.0856450833088295,0.057269970141287846,0.041120993917159954,-0.019564773918468264,0.07653906390411327,-0.09649818733204318,0.16580376808521838,-0.19976527199202918,0.09760168952741666,-0.12510025440936928,-0.02413181849981613,0.03410071922658229,-0.007014985523338703,0.33317631036120626,0.05810559484439922,-0.5747762760463521,0.0445830304726926,0.1094265095450965,0.010158937033284196,0.004866992633050947,-0.20146989495835035,0.005987362997384237
1104-TNLZA,-0.026451494478121784,0.19566399260711062,0.0023229067869474855,0.035894149133222086,-0.16231436788446107,-0.021837936507554417,0.14783999599893533,0.06192588319238354,-0.11055802940307044,-0.012995952532121515,-0.12955140302414808,0.1297717965920787,0.07930051832932933,0.13395533279457905,0.45116765260856334,-0.05893423466673889,-0.01607984534986088,-0.061097756647659644,-0.005207442799784191,0.33491412233467793,0.045721775694200474,0.46786857950440397,-0.01334084050693639,0.11913311088403133,-0.0008031894784384951,0.0015398249758504794,0.3213559452735229,0.006553318766949639
7787-BNTZM,-0.027210162512814315,-0.05111274978244088,-0.007741417540546258,0.04682146074771792,0.2504076181105351,-0.03303645482476614,-0.10949667222793306,0.04545113382764257,0.02873128709677122,-0.0084744083679321,0.03420886350957681,-0.08465661611529379,-0.07360120097569879,-0.1754274227180949,-0.5499265351293496,0.23496324742046418,-0.024557692773898892,0.03383914726879309,-0.04390396053042432,-0.378924545690039,-0.20197972124959765,0.46716823756392534,-0.0038694420366770857,0.1075856054709407,0.01502953471758059,0.004786806838086175,-0.19950086635691971,0.012857079587500085
2660-EMUBI,-0.03195753875989591,0.172054977759587,-0.010416080772319385,0.03911833114220456,0.2836681927214348,-0.020323111613375945,0.18864173616073157,0.07286619436668294,0.06516977298950591,-0.012834432725008324,0.06857222150351691,0.1278398303849999,0.1033858026847516,0.1212824047852906,0.41563040872039037,0.2189562508824523,-0.015310166754408923,0.003255262639933502,-0.00772364763464921,0.40585343859839684,0.06306355133867865,0.46374460169382237,-0.007944546378430303,0.10494645308544802,-0.001752675030279469,0.0034806873565039072,0.305666483821207,0.020686488982855078
2276-YDAVZ,0.03966776366550964,-0.04181886205334092,-0.0075639430682424985,0.04112496936959488,0.6663008473384402,-0.023306169139666245,0.16147121570645,0.08094024308348821,0.04597047954784424,-0.013448218240357036,0.04190737304061414,-0.08445762058445372,-0.0722389389205686,0.14196324337756336,0.09483244337036496,0.26868149019635346,-0.024748338408731047,0.032376066511747924,-0.010379428993779402,0.35510867747140723,0.08986359533261415,0.5622802911842675,-0.006029193584735392,0.10455558543149603,-0.002708840519814353,-0.01644275707444516,-0.17569813497697218,0.0193911645032991
8740-XLHDR,-0.028849887569932287,-0.04153215559446539,-0.007701183204399177,0.03239554859181976,0.3776331788686605,0.2596795316826453,-0.09989270693289681,-0.13725705720236242,-0.06660350673329193,0.02274638126168207,-0.06836112304683148,-0.0995779089002302,-0.050700936636632235,0.13140065437380125,-0.06809842255425994,0.20091699634161259,-0.022048334080552224,-0.08853454458320824,0.030136271622293116,-0.2785555270921147,0.0856842721301034,0.4621318389969753,-0.006211611372069013,0.1203839336043115,-0.003745362995023475,0.0049028979448640445,-0.1517517848182933,-0.026684394452846233
9351-LZYGF,0.03221013847153044,-0.053208368443452746,0.004986939541726095,0.04320617633501791,-0.20497677816220614,-0.028371702963873677,0.11197416622113919,-0.12388247240885207,-0.07358485128816943,-0.012215032098356176,-0.07000033298899937,-0.0934047550040789,-0.05623715110306606,0.12602198882487523,-0.17769420503503192,-0.057399699599914686,-0.023501711766560827,-0.08066854252068485,0.015533089204789052,-0.26518477424104914,0.055854649290670556,0.47709763851875964,-0.014381487914722236,0.1329253900644591,-0.0003456022513911986,-0.0125368559874514,-0.17486113119643398,0.004649730723210059
0661-KQHNK,0.019566054802610675,-0.050392558585728435,0.008699255317963941,-0.08711386876030715,0.3173608979208011,-0.032961037217300496,-0.1008872505421051,0.038321462619327146,0.02515192338621285,-0.012886819983298423,0.03638581474688209,-0.09341173037450497,-0.11124600057109395,-0.17157756669911023,-0.5715047911507909,0.18062200308523418,-0.025444166976377542,0.02291108800433194,-0.04323333106969557,-0.3185039639535611,-0.18582433521035613,-0.5158821257506456,0.006424037749867036,0.11475004383441573,-0.00366721785813571,-0.017621877920661968,-0.21391571827909028,0.011349062499828866
8606-CIQUL,0.00966784402659976,0.18954346193136093,-0.0043570507597252795,-0.06935340387807107,-0.6093708328453591,-0.02231241770363933,0.11315494734523261,-0.17251584337275597,-0.06311574031566745,0.033750556151966205,-0.1194436722607624,0.1139398605273742,0.10956500267090927,0.08218501245154468,0.4768272990139632,-0.29101665058490334,-0.0206620013651012,-0.04400523682573693,0.0023262727792125824,0.24857444008511959,0.03903858176332124,-0.5579601042376837,-0.046133495961167656,-0.3487667190407741,-0.0008031894784384951,0.0051519247487273705,-0.15681416159466482,0.0056138243007227764
3957-HHLMR,-0.003950951260464692,-0.051486455351732,0.005850334550790009,-0.09750927034780492,-0.6163461556121735,-0.02730404484746181,0.09566278246804145,-0.116733252319457,0.04136179472438192,-0.016290188910971972,0.03953817307339587,-0.08919343940132582,0.14398889977596,-0.12621182066294945,-0.13560245535786508,-0.19163868790510488,-0.026013081022425635,0.0075551161028344525,0.017710912653100767,-0.19126742585364692,0.05892287334696677,-0.4520050210754924,0.056735405993491334,0.13517433469783513,0.003382349737387052,0.0013402213241671126,-0.19096860786570635,0.00405618225832216
6681-ZSEXG,0.005650662334519171,-0.04879266122621757,0.004939647817831507,0.04436742042315662,-0.42114050860146085,-0.028238262952638232,0.10819447739665154,0.05990460432383915,-0.0548248472331913,0.03327761133215741,0.04412481327903773,-0.08486280368116546,-0.10046941477154751,-0.18016634557246397,-0.1320695193075825,-0.1915534114232418,-0.02192620128966889,0.013431940240730892,0.02306996421159557,-0.2065146594407771,0.05551438456725526,-0.5198390916051189,-0.0316428088492881,-0.34176626964007756,-0.0003456022513911986,-0.016258629089816134,-0.1853356443446085,0.007796361212766457
8809-XKHMD,0.0023499183034562114,-0.04107274977834418,-0.0036659979572424128,0.036731648540673054,-0.6367685116558387,-0.02209722163511226,0.12203137516715597,-0.17858885482007636,-0.053874768952521246,-0.014806672256464508,-0.1244624168192737,-0.08693316375126797,0.10892009016062348,0.08660816191612816,0.4803990717489946,-0.2760640449533755,-0.02147457626548423,-0.07112215938523316,0.0012540837810407321,0.2453838630210857,0.04014693879389643,-0.5661893635781261,-0.04698460057137678,-0.3233280974923136,0.005336618210520327,-0.002940778049753024,-0.16698565562586198,0.006535111325211394
8203-XJZRC,-0.027095893399376757,-0.04150896847817315,-0.007741417540546258,0.038190859885943555,0.8673430351526794,-0.029917515203031545,-0.09225138011051238,0.046308732427207094,0.028484255654719893,-0.009499357178630596,0.03777859560723739,-0.07041447839280185,-0.060437018603097234,-0.19043425167995023,-0.47280715572278503,0.42309622918713224,0.24030931436449107,0.032742191565235376,-0.041819606700931385,-0.2680356956826453,-0.19119227700781632,0.4973776303733625,-0.0025141352574114626,0.12167267363207976,-0.002162755997285714,0.006786731101972989,-0.17264366195141187,-0.027289938062739154
0582-AVCLN,0.02154526952133374,-0.052060653822622434,-0.011339291857943924,0.04138934832131135,-0.2276139206277008,-0.032278123653782145,-0.10930098162577807,0.03519425203194215,0.022790234991788876,-0.013405093862556512,0.04366040769402503,-0.0855344909196709,-0.1056377721446136,-0.18966530782998098,-0.4610485255387638,0.01745381525339428,-0.022773640147332855,0.024081560691563822,-0.03888699473564742,-0.3039480174883685,-0.1492386018901936,-0.542276329879308,-0.019460008686212206,-0.3169542139305104,-0.0027110523686008263,0.0057805482128981565,-0.20238174034805798,-0.020388177771684488
8441-SHIPE,-0.0020458762649040413,-0.050326643329029704,-0.004350227161545799,0.04169225791837406,-0.5529578759653622,-0.02824449186410186,0.11231376302342895,0.06799276750820415,0.020555658220581162,-0.015240292535014128,0.04097319977098289,-0.09068235973338243,-0.1167595268326481,0.12175196128848868,-0.334989277351824,-0.11363484756709298,-0.022651564231094084,0.013796112218467136,-0.03425639657626885,-0.27562621436472434,-0.12704895818719447,-0.5527677894994163,-0.02714743374273905,-0.2921419495918707,0.005755153229470078,0.0016777319246334898,-0.20048361374626963,0.00751033883429543
1958-RNRKS,-0.023547586617644896,-0.05175903948916418,0.013697364649371845,0.049858531816047914,-0.2761607612124977,-0.028823349948653057,0.12456344430508495,0.0391629026553017,0.04914671077056816,-0.013211489209008682,0.03777394465426448,-0.08416955617981856,-0.06570065822538915,-0.1974153826131728,-0.12998055381869697,-0.11731531955575601,-0.02321551549731808,0.039022902479892554,0.02701233691306665,-0.28182478896434326,0.0676724526821564,0.45685127382169843,-0.0036445274445847265,0.12012491967645579,-0.0002751691465976168,0.0048420991257388055,0.38106796440054697,0.007820301018268158
